"Domain"	"Country"	"Item"	"Element"	"Year"	"Value"
"Annual population"	"Jamaica"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2605.0"
"Annual population"	"Japan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"125974.0"
"Annual population"	"Jordan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4835.0"
"Annual population"	"Kazakhstan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"14559.0"
"Annual population"	"Kenya"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"32126.0"
"Annual population"	"Kiribati"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"84.0"
"Annual population"	"Kuwait"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"1981.0"
"Annual population"	"Kyrgyzstan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4988.0"
"Annual population"	"Lao People's Democratic Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5470.0"
"Annual population"	"Latvia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2345.0"
"Annual population"	"Lebanon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3358.0"
"Annual population"	"Lesotho"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"1872.0"
"Annual population"	"Liberia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2999.0"
"Annual population"	"Libya"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5259.0"
"Annual population"	"Liechtenstein"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"33.0"
"Annual population"	"Lithuania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3462.0"
"Annual population"	"Luxembourg"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"440.0"
"Annual population"	"Madagascar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"16236.0"
"Annual population"	"Malawi"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"11623.0"
"Annual population"	"Malaysia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"23926.0"
"Annual population"	"Maldives"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"278.0"
"Annual population"	"Mali"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"10563.0"
"Annual population"	"Malta"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"409.0"
"Annual population"	"Marshall Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"52.0"
"Annual population"	"Martinique"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"387.0"
"Annual population"	"Mauritania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2791.0"
"Annual population"	"Mauritius"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"1193.0"
"Annual population"	"Mayotte"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"154.0"
"Annual population"	"Mexico"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"105340.0"
"Annual population"	"Micronesia (Federated States of)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"107.0"
"Annual population"	"Monaco"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"32.0"
"Annual population"	"Mongolia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2420.0"
"Annual population"	"Montserrat"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5.0"
"Annual population"	"Morocco"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"29021.0"
"Annual population"	"Mozambique"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"18786.0"
"Annual population"	"Myanmar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"48894.0"
"Annual population"	"Namibia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"1931.0"
"Annual population"	"Nauru"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"10.0"
"Annual population"	"Nepal"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"23655.0"
"Annual population"	"Netherlands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"15950.0"
"Annual population"	"Netherlands Antilles"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"176.0"
"Annual population"	"New Caledonia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"214.0"
"Annual population"	"New Zealand"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3907.0"
"Annual population"	"Nicaragua"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5177.0"
"Annual population"	"Niger"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"11396.0"
"Annual population"	"Nigeria"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"126005.0"
"Annual population"	"Niue"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2.0"
"Annual population"	"Northern Mariana Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"69.0"
"Annual population"	"Norway"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4515.0"
"Annual population"	"Occupied Palestinian Territory"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3292.0"
"Annual population"	"Oman"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2239.0"
"Annual population"	"Pakistan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"146857.0"
"Annual population"	"Palau"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"19.0"
"Annual population"	"Panama"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3116.0"
"Annual population"	"Papua New Guinea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5519.0"
"Annual population"	"Paraguay"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5461.0"
"Annual population"	"Peru"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"26372.0"
"Annual population"	"Philippines"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"79298.0"
"Annual population"	"Poland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"38315.0"
"Annual population"	"Portugal"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"10351.0"
"Annual population"	"Puerto Rico"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3799.0"
"Annual population"	"Qatar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"612.0"
"Annual population"	"Republic of Korea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"46193.0"
"Annual population"	"Republic of Moldova"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4041.0"
"Annual population"	"R̩union"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"748.0"
"Annual population"	"Romania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"22310.0"
"Annual population"	"Russian Federation"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"146170.0"
"Annual population"	"Rwanda"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"8760.0"
"Annual population"	"Saint Helena, Ascension and Tristan da Cunha"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5.0"
"Annual population"	"Saint Kitts and Nevis"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"46.0"
"Annual population"	"Saint Lucia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"159.0"
"Annual population"	"Saint Pierre and Miquelon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"6.0"
"Annual population"	"Saint Vincent and the Grenadines"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"108.0"
"Annual population"	"Samoa"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"176.0"
"Annual population"	"San Marino"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"27.0"
"Annual population"	"Sao Tome and Principe"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"142.0"
"Annual population"	"Saudi Arabia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"20892.0"
"Annual population"	"Senegal"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"10119.0"
"Annual population"	"Serbia and Montenegro"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"10827.0"
"Annual population"	"Seychelles"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"81.0"
"Annual population"	"Sierra Leone"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4296.0"
"Annual population"	"Singapore"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4023.0"
"Annual population"	"Slovakia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"5388.0"
"Annual population"	"Slovenia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"1990.0"
"Annual population"	"Solomon Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"424.0"
"Annual population"	"Somalia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"7609.0"
"Annual population"	"South Africa"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"45513.0"
"Annual population"	"Spain"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"40757.0"
"Annual population"	"Sri Lanka"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"19037.0"
"Annual population"	"Sudan (former)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"35359.0"
"Annual population"	"Suriname"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"473.0"
"Annual population"	"Swaziland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"1075.0"
"Annual population"	"Sweden"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"8888.0"
"Annual population"	"Switzerland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"7201.0"
"Annual population"	"Syrian Arab Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"16701.0"
"Annual population"	"Tajikistan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"6289.0"
"Annual population"	"Thailand"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"63069.0"
"Annual population"	"The former Yugoslav Republic of Macedonia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2065.0"
"Annual population"	"Timor-Leste"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"871.0"
"Annual population"	"Togo"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4992.0"
"Annual population"	"Tokelau"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"2.0"
"Annual population"	"Tonga"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"99.0"
"Annual population"	"Trinidad and Tobago"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"1272.0"
"Annual population"	"Tunisia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"9652.0"
"Annual population"	"Turkey"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"64100.0"
"Annual population"	"Turkmenistan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"4552.0"
"Annual population"	"Turks and Caicos Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"20.0"
"Annual population"	"Tuvalu"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"9.0"
"Annual population"	"Uganda"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"25088.0"
"Annual population"	"Ukraine"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"48621.0"
"Annual population"	"United Arab Emirates"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3132.0"
"Annual population"	"United Kingdom"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"59411.0"
"Annual population"	"United Republic of Tanzania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"34895.0"
"Annual population"	"United States of America"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"287533.0"
"Annual population"	"United States Virgin Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"109.0"
"Annual population"	"Uruguay"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"3327.0"
"Annual population"	"Uzbekistan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"25099.0"
"Annual population"	"Vanuatu"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"189.0"
"Annual population"	"Venezuela (Bolivarian Republic of)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"24870.0"
"Annual population"	"Viet Nam"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"81729.0"
"Annual population"	"Wallis and Futuna Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"15.0"
"Annual population"	"Western Sahara"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"326.0"
"Annual population"	"Yemen"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"18030.0"
"Annual population"	"Zambia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"10362.0"
"Annual population"	"Zimbabwe"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2001	"12587.0"
"Annual population"	"Afghanistan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"20595.0"
"Annual population"	"Albania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3305.0"
"Annual population"	"Algeria"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"31719.0"
"Annual population"	"American Samoa"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"58.0"
"Annual population"	"Andorra"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"65.0"
"Annual population"	"Angola"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"13925.0"
"Annual population"	"Anguilla"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"11.0"
"Annual population"	"Antigua and Barbuda"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"78.0"
"Annual population"	"Argentina"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"36903.0"
"Annual population"	"Armenia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3076.0"
"Annual population"	"Aruba"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"91.0"
"Annual population"	"Australia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"19259.0"
"Annual population"	"Austria"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8020.0"
"Annual population"	"Azerbaijan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8118.0"
"Annual population"	"Bahamas"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"298.0"
"Annual population"	"Bahrain"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"668.0"
"Annual population"	"Bangladesh"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"132383.0"
"Annual population"	"Barbados"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"267.0"
"Annual population"	"Belarus"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"9981.0"
"Annual population"	"Belgium"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"10268.0"
"Annual population"	"Belize"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"239.0"
"Annual population"	"Benin"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"6949.0"
"Annual population"	"Bermuda"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"63.0"
"Annual population"	"Bhutan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"564.0"
"Annual population"	"Bolivia (Plurinational State of)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8495.0"
"Annual population"	"Bosnia and Herzegovina"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3834.0"
"Annual population"	"Botswana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1755.0"
"Annual population"	"Brazil"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"174505.0"
"Annual population"	"British Virgin Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"21.0"
"Annual population"	"Brunei Darussalam"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"332.0"
"Annual population"	"Bulgaria"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8001.0"
"Annual population"	"Burkina Faso"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"11608.0"
"Annual population"	"Burundi"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"6674.0"
"Annual population"	"Cabo Verde"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"442.0"
"Annual population"	"Cambodia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"12223.0"
"Annual population"	"Cameroon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"15928.0"
"Annual population"	"Canada"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"30697.0"
"Annual population"	"Cayman Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"42.0"
"Annual population"	"Central African Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3638.0"
"Annual population"	"Chad"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8301.0"
"Annual population"	"Chile"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"15454.0"
"Annual population"	"China"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1309631.0"
"Annual population"	"China, Hong Kong SAR"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"6835.0"
"Annual population"	"China, Macao SAR"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"432.0"
"Annual population"	"China, mainland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1280429.0"
"Annual population"	"China, Taiwan Province of"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"21935.0"
"Annual population"	"Colombia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"39898.0"
"Annual population"	"Comoros"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"528.0"
"Annual population"	"Congo"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3126.0"
"Annual population"	"Cook Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"18.0"
"Annual population"	"Costa Rica"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3930.0"
"Annual population"	"C̫te d'Ivoire"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"16131.0"
"Annual population"	"Croatia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"4475.0"
"Annual population"	"Cuba"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"11138.0"
"Annual population"	"Cyprus"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"943.0"
"Annual population"	"Czech Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"10250.0"
"Annual population"	"Democratic People's Republic of Korea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"22840.0"
"Annual population"	"Democratic Republic of the Congo"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"46949.0"
"Annual population"	"Denmark"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"5338.0"
"Annual population"	"Djibouti"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"723.0"
"Annual population"	"Dominica"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"70.0"
"Annual population"	"Dominican Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8663.0"
"Annual population"	"Ecuador"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"12533.0"
"Annual population"	"Egypt"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"66137.0"
"Annual population"	"El Salvador"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"5959.0"
"Annual population"	"Equatorial Guinea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"518.0"
"Annual population"	"Eritrea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3939.0"
"Annual population"	"Estonia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1366.0"
"Annual population"	"Ethiopia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"66024.0"
"Annual population"	"Falkland Islands (Malvinas)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3.0"
"Annual population"	"Faroe Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"46.0"
"Annual population"	"Fiji"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"812.0"
"Annual population"	"Finland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"5176.0"
"Annual population"	"France"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"59213.0"
"Annual population"	"French Guiana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"165.0"
"Annual population"	"French Polynesia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"237.0"
"Annual population"	"Gabon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1226.0"
"Annual population"	"Gambia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1229.0"
"Annual population"	"Georgia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"4744.0"
"Annual population"	"Germany"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"83512.0"
"Annual population"	"Ghana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"18825.0"
"Annual population"	"Gibraltar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"27.0"
"Annual population"	"Greece"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"10987.0"
"Annual population"	"Greenland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"56.0"
"Annual population"	"Grenada"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"102.0"
"Annual population"	"Guadeloupe"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"425.0"
"Annual population"	"Guam"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"155.0"
"Annual population"	"Guatemala"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"11204.0"
"Annual population"	"Guinea"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8746.0"
"Annual population"	"Guinea-Bissau"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1273.0"
"Annual population"	"Guyana"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"744.0"
"Annual population"	"Haiti"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"8578.0"
"Annual population"	"Holy See"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1.0"
"Annual population"	"Honduras"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"6236.0"
"Annual population"	"Hungary"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"10224.0"
"Annual population"	"Iceland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"281.0"
"Annual population"	"India"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1042262.0"
"Annual population"	"Indonesia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"208939.0"
"Annual population"	"Iran (Islamic Republic of)"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"65911.0"
"Annual population"	"Iraq"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"23801.0"
"Annual population"	"Ireland"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3804.0"
"Annual population"	"Israel"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"6014.0"
"Annual population"	"Italy"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"56986.0"
"Annual population"	"Jamaica"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"2582.0"
"Annual population"	"Japan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"125715.0"
"Annual population"	"Jordan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"4767.0"
"Annual population"	"Kazakhstan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"14576.0"
"Annual population"	"Kenya"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"31285.0"
"Annual population"	"Kiribati"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"83.0"
"Annual population"	"Kuwait"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1906.0"
"Annual population"	"Kyrgyzstan"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"4955.0"
"Annual population"	"Lao People's Democratic Republic"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"5388.0"
"Annual population"	"Latvia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"2371.0"
"Annual population"	"Lebanon"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3235.0"
"Annual population"	"Lesotho"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"1856.0"
"Annual population"	"Liberia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"2892.0"
"Annual population"	"Libya"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"5176.0"
"Annual population"	"Liechtenstein"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"33.0"
"Annual population"	"Lithuania"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"3498.0"
"Annual population"	"Luxembourg"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"436.0"
"Annual population"	"Madagascar"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"15745.0"
"Annual population"	"Malawi"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"11321.0"
"Annual population"	"Malaysia"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"23421.0"
"Annual population"	"Maldives"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"273.0"
"Annual population"	"Mali"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"10261.0"
"Annual population"	"Malta"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"408.0"
"Annual population"	"Marshall Islands"	"Population - Est. & Proj."	"Total Population - Both sexes (1000)"	2000	"52.0"
